Name	ItemGenre	DetailType	ParticularType	Image	ObjDrop	Width	Height	Descript	Series	Price	Level	Magic1	Min1	Max1	Magic2	Min2	Max2	Magic3	Min3	Max3	Magic4	Min4	Max4	Magic5	Min5	Max5	Magic6	Min6	Max6	Magic7	Min7	Max7	Require1	Data1	Require2	Data2	Require3	Data3	Require4	Data4	Require5	Data5	Require6	Data6	DefMagic1_0	DefMagic1_10	DefMagic2_0	DefMagic2_10	DefMagic3_0	DefMagic3_10	DefMagic4_0	DefMagic4_10	DefMagic5_0	DefMagic5_10	DefMagic6_0	DefMagic6_10	Group	NeedToActive1	NeedToActive2	SetId	ExpandMagic1	ExpandMagic2
Kim ¤ U Minh Yªu §¸i	0	6	1	\spr\item\equip\sash\obj-sash24.spr	32	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	120	39	3									956	957	935	936	976	976	1178	1179	1335	1336	1295	1296	208
Kim ¤ U Minh Cæ Y	0	2	2	\spr\item\equip\armor\obj-ma-cloth24.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	120	39	3									956	957	855	856	976	976	1018	1019	1236	1236	1295	1296	208
Kim ¤ U Minh TriÒn Thñ	0	0	6	\spr\item\equip\closeweapon\obj-glove03.spr	9	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 7	2	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										36	120	39	3									1357	1357	895	896	1098	1099	1198	1199	1335	1336	1295	1296	208
Kim ¤ U Minh Ngoa	0	5	1	\spr\item\equip\boots\obj-shoes24.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	120	39	3									956	957	875	876	976	976	1018	1019	1258	1259	1295	1296	208
Kim ¤ U Minh Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist23.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 9	3	99999	10																						36	120	39	3									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	208
Kim ¤ U Minh H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring20.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc Ch­ëng Ph¸p mãn thø 10	4	99999	10																						36	120	39	3									955	956	935	936	975	977	1178	1179	1335	1336	1295	1296	208
Kim ¤ M¹n §µ Ch©u LiÖm	0	4	1	\spr\item\equip\nick\obj-neck23.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 1	0	99999	10																						36	120	39	3									955	956	855	856	976	976	1018	1019	998	999	1295	1296	209
Kim ¤ M¹n §µ Ph¸t §¸i	0	7	2	\spr\item\equip\cap\obj-ma-cap24.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	120	39	3									956	957	895	896	975	977	1198	1199	1335	1336	1295	1296	209
Kim ¤ M¹n §µ Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring19.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 3	1	99999	10																						36	120	39	3									955	956	875	876	976	976	1018	1019	1335	1336	1295	1296	209
Kim ¤ M¹n §µ Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle24.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	120	39	3									956	957	915	916	975	977	1218	1219	1335	1336	1295	1296	209
Kim ¤ M¹n §µ Yªu §¸i	0	6	1	\spr\item\equip\sash\obj-sash24.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	120	39	3									956	957	935	936	976	976	1178	1179	1335	1336	1295	1296	209
Kim ¤ M¹n §µ BÝ Trang	0	2	2	\spr\item\equip\armor\obj-ma-cloth24.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	120	39	3									956	957	855	856	976	976	1018	1019	1236	1236	1295	1296	209
Kim ¤ M¹n §µ La §ao	0	0	1	\spr\item\equip\closeweapon\obj-blade25.spr	10	1	4	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 7	2	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										36	120	39	3									1351	1351	895	896	1078	1079	1198	1199	1320	1321	1295	1296	209
Kim ¤ M¹n §µ Ngoa	0	5	1	\spr\item\equip\boots\obj-shoes24.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	120	39	3									956	957	875	876	976	976	1018	1019	1258	1259	1295	1296	209
Kim ¤ M¹n §µ Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist23.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 9	3	99999	10																						36	120	39	3									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	209
Kim ¤ M¹n §µ H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring20.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Ngò §éc §ao Ph¸p mãn thø 10	4	99999	10																						36	120	39	3									955	956	935	936	975	977	1178	1179	1335	1336	1295	1296	209
Kim ¤ TuyÖt T×nh H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck23.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 1	4	99999	10																						36	120	39	2									955	956	935	936	976	976	1178	1179	998	999	1295	1296	210
Kim ¤ TuyÖt T×nh Qu¸n	0	7	3	\spr\item\equip\cap\obj-ma-cap24.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 2	0	99999	10	30	360	360	31	85	85																36	120	39	2									956	957	855	856	975	977	1018	1019	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring19.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 3	2	99999	10																						36	120	39	2									955	956	895	896	976	976	1198	1199	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle24.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 4	1	99999	10	30	135	135	31	80	80																36	120	39	2									956	957	875	876	975	977	1018	1019	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh TriÒn Yªu	0	6	0	\spr\item\equip\sash\obj-sash24.spr	32	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 5	3	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	915	916	976	976	1218	1219	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh Gi¸p Y	0	2	3	\spr\item\equip\armor\obj-ma-cloth24.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 6	4	99999	10	30	720	720	31	90	90																36	120	39	2									956	957	935	936	976	976	1178	1179	1236	1236	1295	1296	210
Kim ¤ TuyÖt T×nh Phi §ao	0	1	1	\spr\item\equip\rangeweapon\obj-adart28.spr	15	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 7	0	99999	10	28	44	44	29	100	100	167	-30	-30	31	99	99										36	120	39	2									1354	1354	855	856	1078	1079	1018	1019	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh Lý	0	5	1	\spr\item\equip\boots\obj-shoes24.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 8	2	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	895	896	976	976	1198	1199	1258	1259	1295	1296	210
Kim ¤ TuyÖt T×nh Béi	0	9	1	\spr\item\equip\waist\obj-waist23.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 9	1	99999	10																						36	120	39	2									955	956	875	876	975	977	1018	1019	1335	1336	1295	1296	210
Kim ¤ TuyÖt T×nh H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring20.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi §ao mãn thø 10	3	99999	10																						36	120	39	2									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	210
Kim ¤ BÝch L¹c H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck23.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 1	4	99999	10																						36	120	39	2									955	956	935	936	976	976	1178	1179	998	999	1295	1296	211
Kim ¤ BÝch L¹c Qu¸n	0	7	3	\spr\item\equip\cap\obj-ma-cap24.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 2	0	99999	10	30	360	360	31	85	85																36	120	39	2									956	957	855	856	975	977	1018	1019	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring19.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 3	2	99999	10																						36	120	39	2									955	956	895	896	976	976	1198	1199	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle24.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 4	1	99999	10	30	135	135	31	80	80																36	120	39	2									956	957	875	876	975	977	1018	1019	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c Thóc Yªu	0	6	0	\spr\item\equip\sash\obj-sash24.spr	32	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 5	3	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	915	916	976	976	1218	1219	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c Gi¸p Y	0	2	3	\spr\item\equip\armor\obj-ma-cloth24.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 6	4	99999	10	30	720	720	31	90	90																36	120	39	2									956	957	935	936	976	976	1178	1179	1236	1236	1295	1296	211
Kim ¤ BÝch L¹c TiÔn	0	1	2	\spr\item\equip\rangeweapon\obj-adart29.spr	17	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 7	0	99999	10	28	46	46	29	102	102	167	-30	-30	31	99	99										36	120	39	2									1354	1354	855	856	1078	1079	1018	1019	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c Lý	0	5	1	\spr\item\equip\boots\obj-shoes24.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 8	2	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	895	896	976	976	1198	1199	1258	1259	1295	1296	211
Kim ¤ BÝch L¹c Trôy	0	9	1	\spr\item\equip\waist\obj-waist23.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 9	1	99999	10																						36	120	39	2									955	956	875	876	975	977	1018	1019	1335	1336	1295	1296	211
Kim ¤ BÝch L¹c H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring20.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Tô TiÔn mãn thø 10	3	99999	10																						36	120	39	2									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	211
Kim ¤ TÞch LÞch H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck23.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 1	4	99999	10																						36	120	39	2									955	956	935	936	976	976	1178	1179	998	999	1295	1296	212
Kim ¤ TÞch LÞch Ph¸t Qu¸n	0	7	3	\spr\item\equip\cap\obj-ma-cap24.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 2	0	99999	10	30	360	360	31	85	85																36	120	39	2									956	957	855	856	975	977	1018	1019	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring19.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 3	2	99999	10																						36	120	39	2									955	956	895	896	976	976	1198	1199	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle24.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 4	1	99999	10	30	135	135	31	80	80																36	120	39	2									956	957	875	876	975	977	1018	1019	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch Thóc Yªu	0	6	0	\spr\item\equip\sash\obj-sash24.spr	32	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 5	3	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	915	916	976	976	1218	1219	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch Gi¸p Y	0	2	3	\spr\item\equip\armor\obj-ma-cloth24.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 6	4	99999	10	30	720	720	31	90	90																36	120	39	2									956	957	935	936	976	976	1178	1179	1236	1236	1295	1296	212
Kim ¤ TÞch LÞch Tiªu	0	1	0	\spr\item\equip\rangeweapon\obj-adart27.spr	15	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 7	0	99999	10	28	42	42	29	98	98	167	-30	-30	31	99	99										36	120	39	2									1354	1354	855	856	1078	1079	1018	1019	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch Lý	0	5	1	\spr\item\equip\boots\obj-shoes24.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 8	2	99999	10	30	160	160	31	80	80																36	120	39	2									956	957	895	896	976	976	1198	1199	1258	1259	1295	1296	212
Kim ¤ TÞch LÞch Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist23.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 9	1	99999	10																						36	120	39	2									955	956	875	876	975	977	1018	1019	1335	1336	1295	1296	212
Kim ¤ TÞch LÞch H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring20.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ §­êng M«n Phi Tiªu mãn thø 10	3	99999	10																						36	120	39	2									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	212
Kim ¤ ThiÕt Cèt H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck25.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 1	1	99999	10																						36	120	39	6									955	956	855	856	976	976	1018	1019	998	999	1295	1296	213
Kim ¤ ThiÕt Cèt §Çu Hoµn	0	7	5	\spr\item\equip\cap\obj-ma-cap25.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 2	3	99999	10	30	360	360	31	85	85																36	120	39	6									956	957	895	896	975	977	1198	1199	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring23.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 3	4	99999	10																						36	120	39	6									955	956	875	876	976	976	1018	1019	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle25.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 4	0	99999	10	30	135	135	31	80	80																36	120	39	6									956	957	915	916	975	977	1218	1219	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt Thóc Yªu	0	6	0	\spr\item\equip\sash\obj-sash25.spr	32	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 5	2	99999	10	30	160	160	31	80	80																36	120	39	6									956	957	935	936	976	976	1178	1179	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt C¸i Y	0	2	5	\spr\item\equip\armor\obj-ma-cloth25.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 6	1	99999	10	30	720	720	31	90	90																36	120	39	6									956	957	855	856	976	976	1018	1019	1236	1236	1295	1296	213
Kim ¤ ThiÕt Cèt TriÒn Thñ	0	0	6	\spr\item\equip\closeweapon\obj-glove04.spr	9	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 7	3	99999	10	28	40	40	29	100	100	167	-30	-30	31	99	99										36	120	39	6									1358	1358	895	896	1138	1139	1198	1199	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes25.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 8	4	99999	10	30	160	160	31	80	80																36	120	39	6									956	957	875	876	976	976	1018	1019	1258	1259	1295	1296	213
Kim ¤ ThiÕt Cèt Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist26.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 9	0	99999	10																						36	120	39	6									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	213
Kim ¤ ThiÕt Cèt H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring24.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang Ch­ëng Ph¸p mãn thø 10	2	99999	10																						36	120	39	6									955	956	935	936	975	977	1178	1179	1335	1336	1295	1296	213
Kim ¤ Long HuyÕt H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck25.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 1	0	99999	10																						36	120	39	6									955	956	855	856	976	976	1018	1019	998	999	1295	1296	214
Kim ¤ Long HuyÕt §Çu Hoµn	0	7	5	\spr\item\equip\cap\obj-ma-cap25.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	120	39	6									956	957	895	896	975	977	1198	1199	1335	1336	1295	1296	214
Kim ¤ Long HuyÕt Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring23.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 3	1	99999	10																						36	120	39	6									955	956	875	876	976	976	1018	1019	1335	1336	1295	1296	214
Kim ¤ Long HuyÕt Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle25.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	120	39	6									956	957	915	916	975	977	1218	1219	1335	1336	1295	1296	214
Kim ¤ Long HuyÕt Thóc Yªu	0	6	0	\spr\item\equip\sash\obj-sash25.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	120	39	6									956	957	935	936	976	976	1178	1179	1335	1336	1295	1296	214
Kim ¤ Long HuyÕt C¸i Y	0	2	5	\spr\item\equip\armor\obj-ma-cloth25.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	120	39	6									956	957	855	856	976	976	1018	1019	1236	1236	1295	1296	214
Kim ¤ Long HuyÕt Tr­îng	0	0	2	\spr\item\equip\closeweapon\obj-staff15.spr	11	1	4	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 7	2	99999	10	28	69	69	29	128	128	167	-30	-30	31	99	99										36	120	39	6									1352	1352	895	896	1078	1079	1198	1199	1320	1321	1295	1296	214
Kim ¤ Long HuyÕt Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes25.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	120	39	6									956	957	875	876	976	976	1018	1019	1258	1259	1295	1296	214
Kim ¤ Long HuyÕt Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist26.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 9	3	99999	10																						36	120	39	6									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	214
Kim ¤ Long HuyÕt H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring24.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ C¸i Bang C«n Ph¸p mãn thø 10	4	99999	10																						36	120	39	6									955	956	935	936	975	977	1178	1179	1335	1336	1295	1296	214
Kim ¤ D¹ng Phong H¹ng Khuyªn	0	4	1	\spr\item\equip\nick\obj-neck22.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 1	0	99999	10																						36	120	39	7									955	956	855	856	976	976	1018	1019	998	999	1295	1296	215
Kim ¤ D¹ng Phong Kh«i	0	7	2	\spr\item\equip\cap\obj-ma-cap26.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	120	39	7									956	957	895	896	975	977	1198	1199	1335	1336	1295	1296	215
Kim ¤ D¹ng Phong Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring17.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 3	1	99999	10																						36	120	39	7									955	956	875	876	976	976	1018	1019	1335	1336	1295	1296	215
Kim ¤ D¹ng Phong Hé UyÓn	0	8	1	\Spr\item\equip\bangle\obj-bangle26.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	120	39	7									956	957	915	916	975	977	1218	1219	1335	1336	1295	1296	215
Kim ¤ D¹ng Phong Yªu §¸i	0	6	1	\spr\item\equip\sash\obj-sash26.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	120	39	7									956	957	935	936	976	976	1178	1179	1335	1336	1295	1296	215
Kim ¤ D¹ng Phong Gi¸p Y	0	2	2	\spr\item\equip\armor\obj-ma-cloth26.spr	23	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	120	39	7									956	957	855	856	976	976	1018	1019	1236	1236	1295	1296	215
Kim ¤ D¹ng Phong Th­¬ng	0	0	3	\spr\item\equip\closeweapon\obj-spear05.spr	12	1	4	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 7	2	99999	10	28	18	18	29	158	158	167	-30	-30	31	99	99										36	120	39	7									1353	1353	895	896	1078	1079	1198	1199	1320	1321	1295	1296	215
Kim ¤ D¹ng Phong Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes26.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	120	39	7									956	957	875	876	976	976	1018	1019	1258	1259	1295	1296	215
Kim ¤ D¹ng Phong Béi	0	9	1	\spr\item\equip\waist\obj-waist22.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 9	3	99999	10																						36	120	39	7									955	956	915	916	975	977	1218	1219	1335	1336	1295	1296	215
Kim ¤ D¹ng Phong H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring18.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn M©u Ph¸p mãn thø 10	4	99999	10																						36	120	39	7									955	956	935	936	975	977	1178	1179	1335	1336	1295	1296	215
Kim ¤ ¸nh HuyÕt H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck22.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn §ao Ph¸p mãn thø 1	1	99999	10																						36	120	39	7									955	956	855	856	976	976	1018	1019	998	999	1295	1296	216
Kim ¤ ¸nh HuyÕt Qu¸n MiÖn	0	7	2	\spr\item\equip\cap\obj-ma-cap26.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn §ao Ph¸p mãn thø 2	3	99999	10	30	360	360	31	85	85																36	120	39	7									956	957	895	896	975	977	1198	1199	1335	1336	1295	1296	216
Kim ¤ ¸nh HuyÕt Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring17.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn NhÉn §ao Ph¸p mãn thø 3	4	99999	10																						36	120	39	7									955	956	875	876	976	976	1018	1019	1335	1336	1295	1296	216
